ticker,horizon_days,fold,test_from,model,n_test,MAPE_%,MAE,RMSE,ret_RMSE_pp,dir_acc_%
SPSL20,5,10,2022-01,Ridge P (price only),107,6.489,195.776,270.809,8.297,40.2
SPSL20,5,10,2022-01,XGBoost P (price only),107,6.737,205.651,284.343,8.614,57.0
SPSL20,5,10,2022-01,Ridge P+M (+macro),107,7.596,224.435,275.561,9.021,39.3
SPSL20,5,10,2022-01,XGBoost P+M (+macro),107,6.463,197.082,273.061,8.188,45.8
SPSL20,5,10,2022-01,Ridge P+M+N (+macro+news),107,6.971,208.586,257.589,8.39,41.1
SPSL20,5,10,2022-01,XGBoost P+M+N (+macro+news),107,6.403,196.917,263.909,7.954,52.3
SPSL20,5,11,2022-07,naive (no change),124,4.197,115.763,150.58,5.561,0.0
SPSL20,5,11,2022-07,"ARIMA(1,1,1)",124,4.298,118.282,150.796,5.52,47.6
SPSL20,5,11,2022-07,Ridge P (price only),124,4.04,111.239,145.715,5.419,58.1
SPSL20,5,11,2022-07,XGBoost P (price only),124,4.537,123.953,169.925,6.251,54.0
SPSL20,5,11,2022-07,Ridge P+M (+macro),124,5.368,147.838,179.535,6.613,46.0
SPSL20,5,11,2022-07,XGBoost P+M (+macro),124,5.641,158.017,194.841,7.242,53.2
SPSL20,5,11,2022-07,Ridge P+M+N (+macro+news),124,5.168,144.263,178.343,6.614,45.2
SPSL20,5,11,2022-07,XGBoost P+M+N (+macro+news),124,5.304,148.584,187.815,6.991,52.4
SPSL20,5,12,2023-01,naive (no change),120,2.921,79.669,106.697,4.01,0.0
SPSL20,5,12,2023-01,"ARIMA(1,1,1)",120,2.93,80.022,107.501,4.045,47.5
SPSL20,5,12,2023-01,Ridge P (price only),120,3.043,83.004,108.665,4.083,50.8
SPSL20,5,12,2023-01,XGBoost P (price only),120,3.223,87.887,113.309,4.236,58.3
SPSL20,5,12,2023-01,Ridge P+M (+macro),120,3.694,101.011,133.79,5.057,51.7
SPSL20,5,12,2023-01,XGBoost P+M (+macro),120,3.202,87.188,118.052,4.412,50.0
SPSL20,5,12,2023-01,Ridge P+M+N (+macro+news),120,3.774,103.255,136.194,5.146,50.0
SPSL20,5,12,2023-01,XGBoost P+M+N (+macro+news),120,3.335,90.508,117.478,4.396,46.7
SPSL20,5,13,2023-07,naive (no change),122,2.128,67.359,80.921,2.54,0.0
SPSL20,5,13,2023-07,"ARIMA(1,1,1)",122,2.128,67.345,80.902,2.537,50.8
SPSL20,5,13,2023-07,Ridge P (price only),122,2.126,67.271,84.517,2.654,55.7
SPSL20,5,13,2023-07,XGBoost P (price only),122,2.342,73.814,93.641,2.985,48.4
SPSL20,5,13,2023-07,Ridge P+M (+macro),122,2.977,94.39,120.419,3.729,42.6
SPSL20,5,13,2023-07,XGBoost P+M (+macro),122,2.76,87.142,109.197,3.466,36.9
SPSL20,5,13,2023-07,Ridge P+M+N (+macro+news),122,3.021,95.826,122.162,3.789,41.0
SPSL20,5,13,2023-07,XGBoost P+M+N (+macro+news),122,2.743,86.716,108.401,3.439,39.3
SPSL20,5,14,2024-01,naive (no change),115,2.03,68.45,84.713,2.547,0.0
SPSL20,5,14,2024-01,"ARIMA(1,1,1)",115,2.025,68.288,84.093,2.526,54.8
SPSL20,5,14,2024-01,Ridge P (price only),115,2.037,69.02,84.579,2.51,54.8
SPSL20,5,14,2024-01,XGBoost P (price only),115,1.992,67.613,81.963,2.432,60.0
SPSL20,5,14,2024-01,Ridge P+M (+macro),115,2.056,69.426,84.728,2.53,55.7
SPSL20,5,14,2024-01,XGBoost P+M (+macro),115,2.05,68.881,81.332,2.428,57.4
SPSL20,5,14,2024-01,Ridge P+M+N (+macro+news),115,2.044,69.013,84.198,2.513,58.3
SPSL20,5,14,2024-01,XGBoost P+M+N (+macro+news),115,1.936,65.131,78.549,2.327,57.4
SPSL20,5,15,2024-07,naive (no change),125,3.206,119.109,150.117,4.126,0.0
SPSL20,5,15,2024-07,"ARIMA(1,1,1)",125,3.2,118.86,149.725,4.117,60.8
SPSL20,5,15,2024-07,Ridge P (price only),125,2.93,108.596,137.039,3.791,72.0
SPSL20,5,15,2024-07,XGBoost P (price only),125,3.294,123.994,158.826,4.206,52.0
SPSL20,5,15,2024-07,Ridge P+M (+macro),125,2.872,105.883,133.179,3.689,72.8
SPSL20,5,15,2024-07,XGBoost P+M (+macro),125,3.557,132.429,163.854,4.469,44.0
SPSL20,5,15,2024-07,Ridge P+M+N (+macro+news),125,2.881,106.241,133.483,3.693,72.8
SPSL20,5,15,2024-07,XGBoost P+M+N (+macro+news),125,3.429,127.832,160.791,4.372,55.2
SPSL20,5,16,2025-01,naive (no change),114,2.622,128.356,159.063,3.278,0.0
SPSL20,5,16,2025-01,"ARIMA(1,1,1)",114,2.646,129.644,159.961,3.299,40.4
SPSL20,5,16,2025-01,Ridge P (price only),114,2.735,133.169,165.344,3.429,53.5
SPSL20,5,16,2025-01,XGBoost P (price only),114,2.857,138.949,181.801,3.735,52.6
SPSL20,5,16,2025-01,Ridge P+M (+macro),114,2.723,132.588,163.074,3.37,52.6
SPSL20,5,16,2025-01,XGBoost P+M (+macro),114,3.213,155.234,202.207,4.135,58.8
SPSL20,5,16,2025-01,Ridge P+M+N (+macro+news),114,2.727,132.639,163.105,3.368,53.5
SPSL20,5,16,2025-01,XGBoost P+M+N (+macro+news),114,3.069,148.215,191.856,3.927,58.8
SPSL20,5,17,2025-07,naive (no change),123,1.768,107.143,139.804,2.362,0.0
SPSL20,5,17,2025-07,"ARIMA(1,1,1)",123,1.81,109.697,144.023,2.441,43.1
SPSL20,5,17,2025-07,Ridge P (price only),123,1.84,111.388,143.727,2.418,58.5
SPSL20,5,17,2025-07,XGBoost P (price only),123,1.956,118.398,151.82,2.545,55.3
SPSL20,5,17,2025-07,Ridge P+M (+macro),123,1.776,107.572,140.23,2.364,58.5
SPSL20,5,17,2025-07,XGBoost P+M (+macro),123,1.838,111.628,143.726,2.401,56.9
SPSL20,5,17,2025-07,Ridge P+M+N (+macro+news),123,1.781,107.84,139.73,2.352,56.1
SPSL20,5,17,2025-07,XGBoost P+M+N (+macro+news),123,1.815,110.236,141.723,2.365,56.1
ASPI,1,0,2017-01,naive (no change),117,0.318,20.236,26.447,0.417,0.0
ASPI,1,0,2017-01,"ARIMA(1,1,1)",117,0.329,20.882,26.112,0.412,50.4
ASPI,1,0,2017-01,Ridge P (price only),117,0.294,18.743,24.703,0.389,56.4
ASPI,1,0,2017-01,XGBoost P (price only),117,0.311,19.818,26.051,0.409,53.8
ASPI,1,0,2017-01,Ridge P+M (+macro),117,0.301,19.172,25.352,0.399,59.8
ASPI,1,0,2017-01,XGBoost P+M (+macro),117,0.337,21.416,27.547,0.434,49.6
ASPI,1,0,2017-01,Ridge P+M+N (+macro+news),117,0.309,19.645,25.452,0.401,58.1
ASPI,1,0,2017-01,XGBoost P+M+N (+macro+news),117,0.338,21.532,27.181,0.428,50.4
ASPI,1,1,2017-07,naive (no change),122,0.231,15.023,19.538,0.3,0.0
ASPI,1,1,2017-07,"ARIMA(1,1,1)",122,0.228,14.839,19.356,0.297,56.6
ASPI,1,1,2017-07,Ridge P (price only),122,0.21,13.665,17.984,0.276,63.1
ASPI,1,1,2017-07,XGBoost P (price only),122,0.242,15.755,20.723,0.318,56.6
ASPI,1,1,2017-07,Ridge P+M (+macro),122,0.21,13.696,18.118,0.278,62.3
ASPI,1,1,2017-07,XGBoost P+M (+macro),122,0.237,15.458,20.121,0.309,56.6
ASPI,1,1,2017-07,Ridge P+M+N (+macro+news),122,0.224,14.613,18.88,0.289,54.1
ASPI,1,1,2017-07,XGBoost P+M+N (+macro+news),122,0.227,14.797,19.311,0.297,57.4
ASPI,1,2,2018-01,naive (no change),116,0.26,16.761,21.215,0.33,0.0
ASPI,1,2,2018-01,"ARIMA(1,1,1)",116,0.265,17.075,21.467,0.334,40.5
ASPI,1,2,2018-01,Ridge P (price only),116,0.267,17.193,21.305,0.331,49.1
ASPI,1,2,2018-01,XGBoost P (price only),116,0.275,17.745,22.155,0.344,52.6
ASPI,1,2,2018-01,Ridge P+M (+macro),116,0.267,17.231,21.468,0.333,55.2
ASPI,1,2,2018-01,XGBoost P+M (+macro),116,0.287,18.529,23.164,0.36,56.0
ASPI,1,2,2018-01,Ridge P+M+N (+macro+news),116,0.269,17.348,21.645,0.336,50.0
ASPI,1,2,2018-01,XGBoost P+M+N (+macro+news),116,0.287,18.501,22.971,0.356,53.4
ASPI,1,3,2018-07,naive (no change),123,0.371,22.261,31.701,0.531,0.0
ASPI,1,3,2018-07,"ARIMA(1,1,1)",123,0.377,22.655,32.62,0.547,54.5
ASPI,1,3,2018-07,Ridge P (price only),123,0.393,23.596,32.808,0.549,50.4
ASPI,1,3,2018-07,XGBoost P (price only),123,0.376,22.573,31.824,0.533,56.9
ASPI,1,3,2018-07,Ridge P+M (+macro),123,0.393,23.598,32.863,0.55,48.8
ASPI,1,3,2018-07,XGBoost P+M (+macro),123,0.372,22.321,32.121,0.539,54.5
ASPI,1,3,2018-07,Ridge P+M+N (+macro+news),123,0.388,23.291,32.69,0.547,50.4
ASPI,1,3,2018-07,XGBoost P+M+N (+macro+news),123,0.377,22.618,32.61,0.547,56.1
ASPI,1,4,2019-01,naive (no change),117,0.326,18.152,29.037,0.521,0.0
ASPI,1,4,2019-01,"ARIMA(1,1,1)",117,0.325,18.049,28.895,0.518,58.1
ASPI,1,4,2019-01,Ridge P (price only),117,0.334,18.562,29.452,0.529,55.6
ASPI,1,4,2019-01,XGBoost P (price only),117,0.356,19.825,30.367,0.545,56.4
ASPI,1,4,2019-01,Ridge P+M (+macro),117,0.336,18.72,29.375,0.527,55.6
ASPI,1,4,2019-01,XGBoost P+M (+macro),117,0.344,19.17,30.277,0.543,52.1
ASPI,1,4,2019-01,Ridge P+M+N (+macro+news),117,0.335,18.654,29.14,0.523,58.1
ASPI,1,4,2019-01,XGBoost P+M+N (+macro+news),117,0.345,19.242,30.199,0.541,55.6
ASPI,1,5,2019-07,naive (no change),124,0.409,24.081,32.691,0.559,0.0
ASPI,1,5,2019-07,"ARIMA(1,1,1)",124,0.41,24.118,32.825,0.561,48.4
ASPI,1,5,2019-07,Ridge P (price only),124,0.398,23.478,31.254,0.533,65.3
ASPI,1,5,2019-07,XGBoost P (price only),124,0.415,24.44,31.502,0.537,60.5
ASPI,1,5,2019-07,Ridge P+M (+macro),124,0.398,23.453,31.402,0.536,60.5
ASPI,1,5,2019-07,XGBoost P+M (+macro),124,0.411,24.226,31.705,0.542,63.7
ASPI,1,5,2019-07,Ridge P+M+N (+macro+news),124,0.399,23.498,31.455,0.537,61.3
ASPI,1,5,2019-07,XGBoost P+M+N (+macro+news),124,0.415,24.428,31.853,0.544,58.1
ASPI,1,6,2020-01,naive (no change),82,0.959,48.495,78.521,1.59,0.0
ASPI,1,6,2020-01,"ARIMA(1,1,1)",82,0.99,50.328,80.381,1.618,46.3
ASPI,1,6,2020-01,Ridge P (price only),82,0.945,47.844,75.002,1.521,58.5
ASPI,1,6,2020-01,XGBoost P (price only),82,0.946,47.727,83.565,1.694,54.9
ASPI,1,6,2020-01,Ridge P+M (+macro),82,0.947,47.911,75.201,1.526,58.5
ASPI,1,6,2020-01,XGBoost P+M (+macro),82,0.977,49.248,86.188,1.748,57.3
ASPI,1,6,2020-01,Ridge P+M+N (+macro+news),82,0.948,47.951,75.059,1.524,58.5
ASPI,1,6,2020-01,XGBoost P+M+N (+macro+news),82,0.994,50.195,86.297,1.747,54.9
ASPI,1,7,2020-07,naive (no change),124,0.744,42.368,68.743,1.178,0.0
ASPI,1,7,2020-07,"ARIMA(1,1,1)",124,0.714,40.549,67.531,1.158,64.5
ASPI,1,7,2020-07,Ridge P (price only),124,0.716,40.514,68.588,1.177,57.3
ASPI,1,7,2020-07,XGBoost P (price only),124,0.743,42.219,70.204,1.206,54.8
ASPI,1,7,2020-07,Ridge P+M (+macro),124,0.72,40.787,68.373,1.174,57.3
ASPI,1,7,2020-07,XGBoost P+M (+macro),124,0.706,40.16,67.496,1.155,54.0
ASPI,1,7,2020-07,Ridge P+M+N (+macro+news),124,0.722,40.882,68.416,1.176,57.3
ASPI,1,7,2020-07,XGBoost P+M+N (+macro+news),124,0.733,41.784,68.039,1.164,50.8
ASPI,1,8,2021-01,naive (no change),114,1.191,90.501,128.034,1.649,0.0
ASPI,1,8,2021-01,"ARIMA(1,1,1)",114,1.171,89.021,127.856,1.644,59.6
ASPI,1,8,2021-01,Ridge P (price only),114,1.176,89.355,126.179,1.624,60.5
ASPI,1,8,2021-01,XGBoost P (price only),114,1.354,102.38,148.085,1.919,55.3
ASPI,1,8,2021-01,Ridge P+M (+macro),114,1.181,89.803,127.036,1.634,60.5
ASPI,1,8,2021-01,XGBoost P+M (+macro),114,1.278,97.396,145.532,1.884,56.1
ASPI,1,8,2021-01,Ridge P+M+N (+macro+news),114,1.186,90.157,126.885,1.634,60.5
ASPI,1,8,2021-01,XGBoost P+M+N (+macro+news),114,1.263,96.192,140.784,1.83,50.9
ASPI,1,9,2021-07,naive (no change),124,0.997,97.482,131.902,1.345,0.0
ASPI,1,9,2021-07,"ARIMA(1,1,1)",124,0.958,93.611,127.329,1.3,65.3
ASPI,1,9,2021-07,Ridge P (price only),124,0.991,96.766,128.398,1.314,58.9
ASPI,1,9,2021-07,XGBoost P (price only),124,1.04,101.321,133.5,1.366,58.1
ASPI,1,9,2021-07,Ridge P+M (+macro),124,0.99,96.644,128.118,1.311,58.1
ASPI,1,9,2021-07,XGBoost P+M (+macro),124,1.039,101.792,134.904,1.38,50.8
ASPI,1,9,2021-07,Ridge P+M+N (+macro+news),124,0.989,96.58,128.333,1.314,59.7
ASPI,1,9,2021-07,XGBoost P+M+N (+macro+news),124,0.994,97.132,129.94,1.327,58.9
ASPI,1,10,2022-01,naive (no change),107,1.877,178.814,239.398,2.542,0.0
ASPI,1,10,2022-01,"ARIMA(1,1,1)",107,1.847,176.287,236.01,2.514,58.9
ASPI,1,10,2022-01,Ridge P (price only),107,1.822,173.749,232.986,2.465,60.7
ASPI,1,10,2022-01,XGBoost P (price only),107,1.923,182.994,251.902,2.671,60.7
ASPI,1,10,2022-01,Ridge P+M (+macro),107,2.012,190.036,245.693,2.61,51.4
ASPI,1,10,2022-01,XGBoost P+M (+macro),107,2.076,199.619,264.797,2.742,50.5
ASPI,1,10,2022-01,Ridge P+M+N (+macro+news),107,2.019,191.028,246.889,2.617,48.6
ASPI,1,10,2022-01,XGBoost P+M+N (+macro+news),107,2.072,199.394,260.025,2.722,47.7
ASPI,1,11,2022-07,naive (no change),124,1.129,97.377,123.659,1.429,0.0
ASPI,1,11,2022-07,"ARIMA(1,1,1)",124,1.357,117.522,146.662,1.711,47.6
ASPI,1,11,2022-07,Ridge P (price only),124,1.043,90.15,115.169,1.335,62.9
ASPI,1,11,2022-07,XGBoost P (price only),124,1.08,93.31,120.285,1.401,58.1
ASPI,1,11,2022-07,Ridge P+M (+macro),124,1.105,95.732,119.637,1.381,55.6
ASPI,1,11,2022-07,XGBoost P+M (+macro),124,1.229,106.548,134.469,1.568,55.6
ASPI,1,11,2022-07,Ridge P+M+N (+macro+news),124,1.124,97.241,120.768,1.392,56.5
ASPI,1,11,2022-07,XGBoost P+M+N (+macro+news),124,1.178,101.996,128.173,1.498,52.4
ASPI,1,12,2023-01,naive (no change),119,0.804,73.201,105.945,1.166,0.0
ASPI,1,12,2023-01,"ARIMA(1,1,1)",119,0.825,75.198,110.81,1.221,48.7
ASPI,1,12,2023-01,Ridge P (price only),119,0.767,69.734,102.038,1.123,60.5
ASPI,1,12,2023-01,XGBoost P (price only),119,0.78,70.966,102.069,1.124,58.0
ASPI,1,12,2023-01,Ridge P+M (+macro),119,0.804,73.148,106.868,1.179,60.5
ASPI,1,12,2023-01,XGBoost P+M (+macro),119,0.805,73.467,106.817,1.171,63.0
ASPI,1,12,2023-01,Ridge P+M+N (+macro+news),119,0.804,73.138,106.958,1.18,60.5
ASPI,1,12,2023-01,XGBoost P+M+N (+macro+news),119,0.834,76.066,110.156,1.209,62.2
ASPI,1,13,2023-07,naive (no change),121,0.631,69.335,87.905,0.802,0.8
ASPI,1,13,2023-07,"ARIMA(1,1,1)",121,0.667,73.325,94.432,0.865,48.8
ASPI,1,13,2023-07,Ridge P (price only),121,0.615,67.607,86.523,0.788,59.5
ASPI,1,13,2023-07,XGBoost P (price only),121,0.655,72.083,92.708,0.843,49.6
ASPI,1,13,2023-07,Ridge P+M (+macro),121,0.663,72.987,93.149,0.842,54.5
ASPI,1,13,2023-07,XGBoost P+M (+macro),121,0.763,83.733,104.958,0.956,44.6
ASPI,1,13,2023-07,Ridge P+M+N (+macro+news),121,0.663,72.885,92.847,0.84,55.4
ASPI,1,13,2023-07,XGBoost P+M+N (+macro+news),121,0.693,76.161,96.009,0.874,44.6
ASPI,1,14,2024-01,naive (no change),115,0.453,52.334,65.889,0.568,0.0
ASPI,1,14,2024-01,"ARIMA(1,1,1)",115,0.449,51.908,65.111,0.56,55.7
ASPI,1,14,2024-01,Ridge P (price only),115,0.428,49.445,61.435,0.528,63.5
ASPI,1,14,2024-01,XGBoost P (price only),115,0.42,48.596,61.403,0.528,67.0
ASPI,1,14,2024-01,Ridge P+M (+macro),115,0.439,50.606,62.859,0.542,58.3
ASPI,1,14,2024-01,XGBoost P+M (+macro),115,0.403,46.616,60.1,0.516,72.2
ASPI,1,14,2024-01,Ridge P+M+N (+macro+news),115,0.438,50.539,62.673,0.541,60.0
ASPI,1,14,2024-01,XGBoost P+M+N (+macro+news),115,0.414,47.927,60.888,0.522,65.2
ASPI,1,15,2024-07,naive (no change),113,0.615,73.814,93.633,0.788,0.0
ASPI,1,15,2024-07,"ARIMA(1,1,1)",113,0.66,79.728,99.595,0.833,40.7
ASPI,1,15,2024-07,Ridge P (price only),113,0.565,67.587,85.555,0.722,63.7
ASPI,1,15,2024-07,XGBoost P (price only),113,0.564,67.318,84.034,0.71,68.1
ASPI,1,15,2024-07,Ridge P+M (+macro),113,0.559,66.757,84.688,0.716,67.3
ASPI,1,15,2024-07,XGBoost P+M (+macro),113,0.594,71.082,90.245,0.763,65.5
ASPI,1,15,2024-07,Ridge P+M+N (+macro+news),113,0.558,66.625,84.578,0.715,67.3
ASPI,1,15,2024-07,XGBoost P+M+N (+macro+news),113,0.579,69.278,87.508,0.739,61.9
ASPI,1,16,2025-01,naive (no change),113,0.897,146.062,197.71,1.232,0.0
ASPI,1,16,2025-01,"ARIMA(1,1,1)",113,0.882,143.325,198.38,1.235,58.4
ASPI,1,16,2025-01,Ridge P (price only),113,0.901,146.293,203.104,1.275,58.4
ASPI,1,16,2025-01,XGBoost P (price only),113,0.899,145.982,201.045,1.257,56.6
ASPI,1,16,2025-01,Ridge P+M (+macro),113,0.902,146.526,203.229,1.275,57.5
ASPI,1,16,2025-01,XGBoost P+M (+macro),113,0.881,143.015,196.378,1.225,57.5
ASPI,1,16,2025-01,Ridge P+M+N (+macro+news),113,0.902,146.374,203.143,1.274,57.5
ASPI,1,16,2025-01,XGBoost P+M+N (+macro+news),113,0.869,141.044,194.919,1.214,61.1
ASPI,1,17,2025-07,naive (no change),122,0.576,122.831,163.909,0.767,0.0
ASPI,1,17,2025-07,"ARIMA(1,1,1)",122,0.537,114.49,159.759,0.743,68.9
ASPI,1,17,2025-07,Ridge P (price only),122,0.529,113.195,157.844,0.733,69.7
ASPI,1,17,2025-07,XGBoost P (price only),122,0.527,112.399,158.276,0.736,68.9
ASPI,1,17,2025-07,Ridge P+M (+macro),122,0.527,112.813,157.227,0.73,69.7
ASPI,1,17,2025-07,XGBoost P+M (+macro),122,0.524,111.989,154.707,0.719,68.0
ASPI,1,17,2025-07,Ridge P+M+N (+macro+news),122,0.525,112.242,157.03,0.729,68.9
ASPI,1,17,2025-07,XGBoost P+M+N (+macro+news),122,0.528,112.771,156.026,0.725,70.5
ASPI,1,18,2026-01,naive (no change),118,0.765,168.894,276.427,1.256,0.0
ASPI,1,18,2026-01,"ARIMA(1,1,1)",118,0.785,173.163,278.422,1.263,51.7
ASPI,1,18,2026-01,Ridge P (price only),118,0.842,185.716,286.019,1.301,48.3
ASPI,1,18,2026-01,XGBoost P (price only),118,0.845,185.923,294.405,1.352,55.1
ASPI,1,18,2026-01,Ridge P+M (+macro),118,0.843,186.015,286.273,1.301,45.8
ASPI,1,18,2026-01,XGBoost P+M (+macro),118,0.828,182.093,292.942,1.341,59.3
ASPI,1,18,2026-01,Ridge P+M+N (+macro+news),118,0.846,186.741,286.661,1.303,45.8
ASPI,1,18,2026-01,XGBoost P+M+N (+macro+news),118,0.812,178.84,291.078,1.331,53.4
ASPI,5,0,2017-01,naive (no change),117,0.848,53.847,74.558,1.202,0.0
ASPI,5,0,2017-01,"ARIMA(1,1,1)",117,0.86,54.687,77.358,1.245,48.7
ASPI,5,0,2017-01,Ridge P (price only),117,0.743,47.024,63.087,1.021,60.7
ASPI,5,0,2017-01,XGBoost P (price only),117,0.906,57.616,74.152,1.189,51.3
ASPI,5,0,2017-01,Ridge P+M (+macro),117,0.806,51.203,70.799,1.143,54.7
ASPI,5,0,2017-01,XGBoost P+M (+macro),117,1.04,66.002,86.864,1.396,38.5
ASPI,5,0,2017-01,Ridge P+M+N (+macro+news),117,0.832,52.701,73.619,1.193,59.8
ASPI,5,0,2017-01,XGBoost P+M+N (+macro+news),117,0.986,62.514,83.211,1.338,47.0
ASPI,5,1,2017-07,naive (no change),122,0.753,48.937,61.159,0.939,0.0
ASPI,5,1,2017-07,"ARIMA(1,1,1)",122,0.804,52.197,63.941,0.98,38.5
ASPI,5,1,2017-07,Ridge P (price only),122,0.679,44.116,55.92,0.859,65.6
ASPI,5,1,2017-07,XGBoost P (price only),122,0.85,55.302,71.38,1.096,46.7
ASPI,5,1,2017-07,Ridge P+M (+macro),122,0.712,46.294,58.187,0.89,54.1
ASPI,5,1,2017-07,XGBoost P+M (+macro),122,0.872,56.734,71.99,1.11,48.4
ASPI,5,1,2017-07,Ridge P+M+N (+macro+news),122,0.766,49.778,62.244,0.951,54.1
ASPI,5,1,2017-07,XGBoost P+M+N (+macro+news),122,0.758,49.376,63.927,0.984,51.6
ASPI,5,2,2018-01,naive (no change),116,0.678,43.362,54.339,0.849,0.0
ASPI,5,2,2018-01,"ARIMA(1,1,1)",116,0.678,43.4,54.383,0.85,37.1
ASPI,5,2,2018-01,Ridge P (price only),116,0.697,44.76,55.65,0.864,56.9
ASPI,5,2,2018-01,XGBoost P (price only),116,0.759,48.735,59.804,0.93,58.6
ASPI,5,2,2018-01,Ridge P+M (+macro),116,0.73,46.901,57.765,0.895,50.0
ASPI,5,2,2018-01,XGBoost P+M (+macro),116,0.799,51.234,62.729,0.98,50.9
ASPI,5,2,2018-01,Ridge P+M+N (+macro+news),116,0.764,49.058,60.807,0.943,50.0
ASPI,5,2,2018-01,XGBoost P+M+N (+macro+news),116,0.812,52.154,62.954,0.981,50.0
ASPI,5,3,2018-07,naive (no change),123,0.927,55.583,76.421,1.292,0.0
ASPI,5,3,2018-07,"ARIMA(1,1,1)",123,0.931,55.82,76.557,1.293,46.3
ASPI,5,3,2018-07,Ridge P (price only),123,1.106,66.294,88.857,1.496,43.1
ASPI,5,3,2018-07,XGBoost P (price only),123,1.006,60.381,84.185,1.423,60.2
ASPI,5,3,2018-07,Ridge P+M (+macro),123,1.126,67.422,89.282,1.503,41.5
ASPI,5,3,2018-07,XGBoost P+M (+macro),123,1.018,61.192,86.621,1.47,58.5
ASPI,5,3,2018-07,Ridge P+M+N (+macro+news),123,1.118,66.935,88.693,1.493,48.8
ASPI,5,3,2018-07,XGBoost P+M+N (+macro+news),123,1.014,60.937,84.614,1.435,55.3
ASPI,5,4,2019-01,naive (no change),117,1.07,59.351,74.274,1.334,0.0
ASPI,5,4,2019-01,"ARIMA(1,1,1)",117,1.046,57.944,72.507,1.306,62.4
ASPI,5,4,2019-01,Ridge P (price only),117,1.101,60.895,77.814,1.407,51.3
ASPI,5,4,2019-01,XGBoost P (price only),117,1.067,58.978,74.421,1.344,53.8
ASPI,5,4,2019-01,Ridge P+M (+macro),117,1.047,57.844,74.337,1.347,49.6
ASPI,5,4,2019-01,XGBoost P+M (+macro),117,1.015,56.177,74.255,1.338,61.5
ASPI,5,4,2019-01,Ridge P+M+N (+macro+news),117,1.01,55.698,72.275,1.315,57.3
ASPI,5,4,2019-01,XGBoost P+M+N (+macro+news),117,1.091,60.524,75.525,1.36,48.7
ASPI,5,5,2019-07,naive (no change),124,1.21,71.585,92.057,1.583,0.0
ASPI,5,5,2019-07,"ARIMA(1,1,1)",124,1.215,71.848,93.342,1.607,48.4
ASPI,5,5,2019-07,Ridge P (price only),124,1.149,68.175,90.773,1.548,67.7
ASPI,5,5,2019-07,XGBoost P (price only),124,1.258,74.641,96.321,1.635,54.0
ASPI,5,5,2019-07,Ridge P+M (+macro),124,1.186,70.29,91.007,1.555,54.8
ASPI,5,5,2019-07,XGBoost P+M (+macro),124,1.166,69.252,91.511,1.567,64.5
ASPI,5,5,2019-07,Ridge P+M+N (+macro+news),124,1.19,70.446,91.908,1.574,58.1
ASPI,5,5,2019-07,XGBoost P+M+N (+macro+news),124,1.175,69.691,92.337,1.583,62.9
ASPI,5,6,2020-01,naive (no change),82,3.213,158.563,247.911,4.832,0.0
ASPI,5,6,2020-01,"ARIMA(1,1,1)",82,3.21,158.392,247.685,4.829,57.3
ASPI,5,6,2020-01,Ridge P (price only),82,3.258,160.802,240.821,4.722,57.3
ASPI,5,6,2020-01,XGBoost P (price only),82,3.43,168.183,265.759,5.142,57.3
ASPI,5,6,2020-01,Ridge P+M (+macro),82,3.314,163.573,243.9,4.79,54.9
ASPI,5,6,2020-01,XGBoost P+M (+macro),82,3.335,163.786,262.088,5.083,48.8
ASPI,5,6,2020-01,Ridge P+M+N (+macro+news),82,3.319,163.981,243.321,4.78,53.7
ASPI,5,6,2020-01,XGBoost P+M+N (+macro+news),82,3.349,164.716,264.093,5.113,52.4
ASPI,5,7,2020-07,naive (no change),124,2.448,143.812,180.311,3.084,0.0
ASPI,5,7,2020-07,"ARIMA(1,1,1)",124,2.371,139.093,175.536,3.002,72.6
ASPI,5,7,2020-07,Ridge P (price only),124,2.312,135.088,175.727,3.012,70.2
ASPI,5,7,2020-07,XGBoost P (price only),124,2.508,146.166,178.424,3.06,50.0
ASPI,5,7,2020-07,Ridge P+M (+macro),124,2.304,134.554,173.711,2.981,68.5
ASPI,5,7,2020-07,XGBoost P+M (+macro),124,2.459,145.799,183.387,3.095,50.8
ASPI,5,7,2020-07,Ridge P+M+N (+macro+news),124,2.319,135.121,172.564,2.973,63.7
ASPI,5,7,2020-07,XGBoost P+M+N (+macro+news),124,2.438,143.854,179.395,3.044,56.5
ASPI,5,8,2021-01,naive (no change),114,3.033,232.208,307.875,4.021,0.0
ASPI,5,8,2021-01,"ARIMA(1,1,1)",114,3.028,231.774,307.549,4.012,54.4
ASPI,5,8,2021-01,Ridge P (price only),114,3.123,237.934,315.745,4.089,56.1
ASPI,5,8,2021-01,XGBoost P (price only),114,4.078,308.238,406.929,5.319,51.8
ASPI,5,8,2021-01,Ridge P+M (+macro),114,3.105,236.886,316.525,4.101,53.5
ASPI,5,8,2021-01,XGBoost P+M (+macro),114,3.584,272.809,360.74,4.741,47.4
ASPI,5,8,2021-01,Ridge P+M+N (+macro+news),114,3.104,236.681,314.488,4.079,51.8
ASPI,5,8,2021-01,XGBoost P+M+N (+macro+news),114,3.703,281.839,354.762,4.658,36.0
ASPI,5,9,2021-07,naive (no change),124,2.894,292.455,375.415,3.742,0.0
ASPI,5,9,2021-07,"ARIMA(1,1,1)",124,2.859,288.916,371.436,3.701,76.6
